hcpcs_cd,year,description,status_code,is_active,work_rvu,non_facility_pe_rvu,facility_pe_rvu,malpractice_rvu,non_facility_total_rvu,facility_total_rvu,global_period,pc_tc_indicator,conversion_factor,non_facility_national_payment,facility_national_payment,source_table,derived_at
70220,2023,X-ray exam of sinuses,A,true,0.2200,0.8900,0.8900,0.0200,1.1300,1.1300,XXX,1,33.887200,2.6100,2.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70240,2023,X-ray exam pituitary saddle,A,true,0.1900,0.7800,0.7800,0.0200,0.9900,0.9900,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70250,2023,X-ray exam of skull,A,true,0.1800,0.8800,0.8800,0.0200,1.0800,1.0800,XXX,1,33.887200,3.1900,3.1900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70260,2023,X-ray exam of skull,A,true,0.2800,1.0400,1.0400,0.0200,1.3400,1.3400,XXX,1,33.887200,3.2300,3.2300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70300,2023,X-ray exam of teeth,A,true,0.1000,0.2700,0.2700,0.0200,0.3900,0.3900,XXX,1,33.887200,2.5000,2.5000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70310,2023,X-ray exam of teeth,A,true,0.1600,1.0000,1.0000,0.0200,1.1800,1.1800,XXX,1,33.887200,6.8800,6.8800,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70320,2023,Full mouth x-ray of teeth,A,true,0.2200,1.3400,1.3400,0.0200,1.5800,1.5800,XXX,1,33.887200,6.9300,6.9300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70328,2023,X-ray exam of jaw joint,A,true,0.1800,0.8400,0.8400,0.0200,1.0400,1.0400,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70330,2023,X-ray exam of jaw joints,A,true,0.2400,1.3300,1.3300,0.0200,1.5900,1.5900,XXX,1,33.887200,2.6300,2.6300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70332,2023,X-ray exam of jaw joint,A,true,0.5400,1.9600,1.9600,0.0500,2.5500,2.5500,XXX,1,33.887200,7.0500,7.0500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70336,2023,Magnetic image jaw joint,A,true,1.4800,6.7300,6.7300,0.1000,8.3100,8.3100,XXX,1,33.887200,7.3900,7.3900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70350,2023,X-ray head for orthodontia,A,true,0.1700,0.3000,0.3000,0.0200,0.4900,0.4900,XXX,1,33.887200,2.5300,2.5300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70355,2023,Panoramic x-ray of jaws,A,true,0.2000,0.3200,0.3200,0.0200,0.5400,0.5400,XXX,1,33.887200,2.5400,2.5400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70360,2023,X-ray exam of neck,A,true,0.1800,0.7500,0.7500,0.0200,0.9500,0.9500,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70370,2023,Throat x-ray & fluoroscopy,A,true,0.3200,2.7100,2.7100,0.0300,3.0600,3.0600,XXX,1,33.887200,2.6500,2.6500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70371,2023,Speech evaluation complex,A,true,0.8400,2.3600,2.3600,0.0500,3.2500,3.2500,XXX,1,33.887200,7.2000,7.2000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70380,2023,X-ray exam of salivary gland,A,true,0.1700,0.9400,0.9400,0.0200,1.1300,1.1300,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70390,2023,X-ray exam of salivary duct,A,true,0.3800,3.1400,3.1400,0.0300,3.5500,3.5500,XXX,1,33.887200,7.0100,7.0100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70450,2023,Ct head/brain w/o dye,A,true,0.8500,2.3900,2.3900,0.0500,3.2900,3.2900,XXX,1,33.887200,3.4500,3.4500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70460,2023,Ct head/brain w/dye,A,true,1.1300,3.3900,3.3900,0.0700,4.5900,4.5900,XXX,1,33.887200,5.7100,5.7100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70470,2023,Ct head/brain w/o & w/dye,A,true,1.2700,4.0400,4.0400,0.0900,5.4000,5.4000,XXX,1,33.887200,5.7500,5.7500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70480,2023,Ct orbit/ear/fossa w/o dye,A,true,1.2800,3.5600,3.5600,0.0800,4.9200,4.9200,XXX,1,33.887200,3.6100,3.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70481,2023,Ct orbit/ear/fossa w/dye,A,true,1.1300,4.4100,4.4100,0.0800,5.6200,5.6200,XXX,1,33.887200,5.7100,5.7100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70482,2023,Ct orbit/ear/fossa w/o&w/dye,A,true,1.2700,5.2000,5.2000,0.0900,6.5600,6.5600,XXX,1,33.887200,5.7500,5.7500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70486,2023,Ct maxillofacial w/o dye,A,true,0.8500,3.0800,3.0800,0.0500,3.9800,3.9800,XXX,1,33.887200,3.4600,3.4600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70487,2023,Ct maxillofacial w/dye,A,true,1.1300,3.5200,3.5200,0.0700,4.7200,4.7200,XXX,1,33.887200,5.7200,5.7200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70488,2023,Ct maxillofacial w/o & w/dye,A,true,1.2700,4.3900,4.3900,0.0900,5.7500,5.7500,XXX,1,33.887200,5.7600,5.7600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70490,2023,Ct soft tissue neck w/o dye,A,true,1.2800,3.3000,3.3000,0.0800,4.6600,4.6600,XXX,1,33.887200,3.6100,3.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70491,2023,Ct soft tissue neck w/dye,A,true,1.3800,4.2700,4.2700,0.0900,5.7400,5.7400,XXX,1,33.887200,5.8000,5.8000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70492,2023,Ct sft tsue nck w/o & w/dye,A,true,1.6200,5.1800,5.1800,0.1000,6.9000,6.9000,XXX,1,33.887200,5.8800,5.8800,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70496,2023,Ct angiography head,A,true,1.7500,6.7000,6.7000,0.1400,8.5900,8.5900,XXX,1,33.887200,5.9200,5.9200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70498,2023,Ct angiography neck,A,true,1.7500,6.6900,6.6900,0.1400,8.5800,8.5800,XXX,1,33.887200,5.9200,5.9200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70540,2023,Mri orbit/face/neck w/o dye,A,true,1.3500,5.6400,5.6400,0.0900,7.0800,7.0800,XXX,1,33.887200,7.3500,7.3500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70542,2023,Mri orbit/face/neck w/dye,A,true,1.6200,6.6900,6.6900,0.1000,8.4100,8.4100,XXX,1,33.887200,11.4300,11.4300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70543,2023,Mri orbt/fac/nck w/o &w/dye,A,true,2.1500,8.3200,8.3200,0.1500,10.6200,10.6200,XXX,1,33.887200,11.5900,11.5900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70544,2023,Mr angiography head w/o dye,A,true,1.2000,5.4400,5.4400,0.0800,6.7200,6.7200,XXX,1,33.887200,7.3000,7.3000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70545,2023,Mr angiography head w/dye,A,true,1.2000,5.8000,5.8000,0.1000,7.1000,7.1000,XXX,1,33.887200,11.2200,11.2200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70546,2023,Mr angiograph head w/o&w/dye,A,true,1.4800,8.6900,8.6900,0.1200,10.2900,10.2900,XXX,1,33.887200,11.3500,11.3500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70547,2023,Mr angiography neck w/o dye,A,true,1.2000,5.4500,5.4500,0.0800,6.7300,6.7300,XXX,1,33.887200,7.3000,7.3000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70548,2023,Mr angiography neck w/dye,A,true,1.5000,6.0600,6.0600,0.1200,7.6800,7.6800,XXX,1,33.887200,11.3400,11.3400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70549,2023,Mr angiograph neck w/o&w/dye,A,true,1.8000,8.8500,8.8500,0.1400,10.7900,10.7900,XXX,1,33.887200,11.4700,11.4700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70551,2023,Mri brain stem w/o dye,A,true,1.4800,4.5300,4.5300,0.1000,6.1100,6.1100,XXX,1,33.887200,7.4000,7.4000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70552,2023,Mri brain stem w/dye,A,true,1.7800,6.5400,6.5400,0.1400,8.4600,8.4600,XXX,1,33.887200,11.4500,11.4500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70553,2023,Mri brain stem w/o & w/dye,A,true,2.2900,7.5100,7.5100,0.1600,9.9600,9.9600,XXX,1,33.887200,11.6400,11.6400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
70554,2023,Fmri brain by tech,A,true,2.1100,9.5900,9.5900,0.1600,11.8600,11.8600,XXX,1,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71045,2023,X-ray exam chest 1 view,A,true,0.1800,0.5800,0.5800,0.0200,0.7800,0.7800,XXX,1,33.887200,2.5900,2.5900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71046,2023,X-ray exam chest 2 views,A,true,0.2200,0.7700,0.7700,0.0200,1.0100,1.0100,XXX,1,33.887200,2.6100,2.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71047,2023,X-ray exam chest 3 views,A,true,0.2700,0.9800,0.9800,0.0200,1.2700,1.2700,XXX,1,33.887200,2.6500,2.6500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71048,2023,X-ray exam chest 4+ views,A,true,0.3100,1.0600,1.0600,0.0200,1.3900,1.3900,XXX,1,33.887200,3.2400,3.2400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71100,2023,X-ray exam ribs uni 2 views,A,true,0.2200,0.8700,0.8700,0.0200,1.1100,1.1100,XXX,1,33.887200,2.6200,2.6200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71101,2023,X-ray exam unilat ribs/chest,A,true,0.2700,0.9800,0.9800,0.0200,1.2700,1.2700,XXX,1,33.887200,3.2200,3.2200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71110,2023,X-ray exam ribs bil 3 views,A,true,0.2900,1.0100,1.0100,0.0200,1.3200,1.3200,XXX,1,33.887200,3.2300,3.2300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71111,2023,X-ray exam ribs/chest4/> vws,A,true,0.3200,1.2300,1.2300,0.0300,1.5800,1.5800,XXX,1,33.887200,3.2500,3.2500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71120,2023,X-ray exam breastbone 2/>vws,A,true,0.2000,0.7900,0.7900,0.0200,1.0100,1.0100,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71130,2023,X-ray strenoclavic jt 3/>vws,A,true,0.2200,1.0000,1.0000,0.0200,1.2400,1.2400,XXX,1,33.887200,2.6200,2.6200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71250,2023,Ct thorax dx c-,A,true,1.0800,2.9800,2.9800,0.0700,4.1300,4.1300,XXX,1,33.887200,3.5300,3.5300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71260,2023,Ct thorax dx c+,A,true,1.1600,3.9400,3.9400,0.0800,5.1800,5.1800,XXX,1,33.887200,5.7200,5.7200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71270,2023,Ct thorax dx c-/c+,A,true,1.2500,4.7800,4.7800,0.0800,6.1100,6.1100,XXX,1,33.887200,5.7500,5.7500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71271,2023,Ct thorax lung cancer scr c-,A,true,1.0800,3.1200,3.1200,0.0700,4.2700,4.2700,XXX,1,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71275,2023,Ct angiography chest,A,true,1.8200,6.7900,6.7900,0.1400,8.7500,8.7500,XXX,1,33.887200,5.9400,5.9400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71550,2023,Mri chest w/o dye,A,true,1.4600,9.0500,9.0500,0.1200,10.6300,10.6300,XXX,1,33.887200,7.3900,7.3900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71551,2023,Mri chest w/dye,A,true,1.7300,9.8800,9.8800,0.1400,11.7500,11.7500,XXX,1,33.887200,22.3900,22.3900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71552,2023,Mri chest w/o & w/dye,A,true,2.2600,12.4200,12.4200,0.1600,14.8400,14.8400,XXX,1,33.887200,11.6600,11.6600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
71555,2023,Mri angio chest w or w/o dye,R,false,1.8100,8.4900,8.4900,0.1400,10.4400,10.4400,XXX,1,33.887200,11.4500,11.4500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72020,2023,X-ray exam of spine 1 view,A,true,0.1600,0.5600,0.5600,0.0200,0.7400,0.7400,XXX,1,33.887200,2.5700,2.5700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72040,2023,X-ray exam neck spine 2-3 vw,A,true,0.2200,0.9500,0.9500,0.0200,1.1900,1.1900,XXX,1,33.887200,2.6200,2.6200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72050,2023,X-ray exam neck spine 4/5vws,A,true,0.2700,1.3100,1.3100,0.0200,1.6000,1.6000,XXX,1,33.887200,3.2400,3.2400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72052,2023,X-ray exam neck spine 6/>vws,A,true,0.3000,1.5400,1.5400,0.0300,1.8700,1.8700,XXX,1,33.887200,3.2400,3.2400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72070,2023,X-ray exam thorac spine 2vws,A,true,0.2000,0.7700,0.7700,0.0200,0.9900,0.9900,XXX,1,33.887200,3.1900,3.1900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72072,2023,X-ray exam thorac spine 3vws,A,true,0.2300,0.9300,0.9300,0.0200,1.1800,1.1800,XXX,1,33.887200,3.2000,3.2000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72074,2023,X-ray exam thorac spine4/>vw,A,true,0.2500,1.0600,1.0600,0.0200,1.3300,1.3300,XXX,1,33.887200,3.2100,3.2100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72080,2023,X-ray exam thoracolmb 2/> vw,A,true,0.2100,0.8100,0.8100,0.0200,1.0400,1.0400,XXX,1,33.887200,2.6100,2.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72081,2023,X-ray exam entire spi 1 vw,A,true,0.2600,1.0000,1.0000,0.0200,1.2800,1.2800,XXX,1,33.887200,2.6400,2.6400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72082,2023,X-ray exam entire spi 2/3 vw,A,true,0.3100,1.7700,1.7700,0.0300,2.1100,2.1100,XXX,1,33.887200,3.2600,3.2600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72083,2023,X-ray exam entire spi 4/5 vw,A,true,0.3500,2.0000,2.0000,0.0200,2.3700,2.3700,XXX,1,33.887200,3.2900,3.2900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72084,2023,X-ray exam entire spi 6/> vw,A,true,0.4100,2.5300,2.5300,0.0400,2.9800,2.9800,XXX,1,33.887200,3.3000,3.3000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72100,2023,X-ray exam l-s spine 2/3 vws,A,true,0.2200,0.9600,0.9600,0.0200,1.2000,1.2000,XXX,1,33.887200,3.2100,3.2100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72110,2023,X-ray exam l-2 spine 4/>vws,A,true,0.2600,1.2600,1.2600,0.0200,1.5400,1.5400,XXX,1,33.887200,3.2300,3.2300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72114,2023,X-ray exam l-s spine bending,A,true,0.3000,1.5300,1.5300,0.0300,1.8600,1.8600,XXX,1,33.887200,3.2500,3.2500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72120,2023,X-ray bend only l-s spine,A,true,0.2200,0.9800,0.9800,0.0200,1.2200,1.2200,XXX,1,33.887200,3.2100,3.2100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72125,2023,Ct neck spine w/o dye,A,true,1.0000,2.9700,2.9700,0.0500,4.0200,4.0200,XXX,1,33.887200,3.5000,3.5000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72126,2023,Ct neck spine w/dye,A,true,1.2200,3.9400,3.9400,0.0800,5.2400,5.2400,XXX,1,33.887200,11.2500,11.2500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72127,2023,Ct neck spine w/o & w/dye,A,true,1.2700,4.7800,4.7800,0.0900,6.1400,6.1400,XXX,1,33.887200,5.7500,5.7500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72128,2023,Ct chest spine w/o dye,A,true,1.0000,2.9700,2.9700,0.0500,4.0200,4.0200,XXX,1,33.887200,3.5000,3.5000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72129,2023,Ct chest spine w/dye,A,true,1.2200,3.9700,3.9700,0.0900,5.2800,5.2800,XXX,1,33.887200,5.7300,5.7300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72130,2023,Ct chest spine w/o & w/dye,A,true,1.2700,4.8400,4.8400,0.0900,6.2000,6.2000,XXX,1,33.887200,5.7600,5.7600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72131,2023,Ct lumbar spine w/o dye,A,true,1.0000,2.9500,2.9500,0.0500,4.0000,4.0000,XXX,1,33.887200,3.5000,3.5000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72132,2023,Ct lumbar spine w/dye,A,true,1.2200,3.9500,3.9500,0.0800,5.2500,5.2500,XXX,1,33.887200,11.2500,11.2500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72133,2023,Ct lumbar spine w/o & w/dye,A,true,1.2700,4.8000,4.8000,0.0900,6.1600,6.1600,XXX,1,33.887200,5.7600,5.7600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72141,2023,Mri neck spine w/o dye,A,true,1.4800,4.3600,4.3600,0.1000,5.9400,5.9400,XXX,1,33.887200,7.4000,7.4000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72142,2023,Mri neck spine w/dye,A,true,1.7800,6.7100,6.7100,0.1200,8.6100,8.6100,XXX,1,33.887200,11.5000,11.5000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72146,2023,Mri chest spine w/o dye,A,true,1.4800,4.3600,4.3600,0.1000,5.9400,5.9400,XXX,1,33.887200,7.4000,7.4000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72147,2023,Mri chest spine w/dye,A,true,1.7800,6.6400,6.6400,0.1200,8.5400,8.5400,XXX,1,33.887200,11.4900,11.4900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72148,2023,Mri lumbar spine w/o dye,A,true,1.4800,4.3800,4.3800,0.1000,5.9600,5.9600,XXX,1,33.887200,7.4000,7.4000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72149,2023,Mri lumbar spine w/dye,A,true,1.7800,6.5600,6.5600,0.1200,8.4600,8.4600,XXX,1,33.887200,11.4900,11.4900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72156,2023,Mri neck spine w/o & w/dye,A,true,2.2900,7.5600,7.5600,0.1600,10.0100,10.0100,XXX,1,33.887200,11.6400,11.6400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72157,2023,Mri chest spine w/o & w/dye,A,true,2.2900,7.5800,7.5800,0.1600,10.0300,10.0300,XXX,1,33.887200,11.6400,11.6400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72158,2023,Mri lumbar spine w/o & w/dye,A,true,2.2900,7.5400,7.5400,0.1600,9.9900,9.9900,XXX,1,33.887200,11.6400,11.6400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72159,2023,Mr angio spine w/o&w/dye,R,false,1.8000,8.8900,8.8900,0.1400,10.8300,10.8300,XXX,1,33.887200,11.4800,11.4800,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72170,2023,X-ray exam of pelvis,A,true,0.1700,0.6500,0.6500,0.0200,0.8400,0.8400,XXX,1,33.887200,3.1700,3.1700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72190,2023,X-ray exam of pelvis,A,true,0.2500,1.0000,1.0000,0.0200,1.2700,1.2700,XXX,1,33.887200,3.2200,3.2200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72191,2023,Ct angiograph pelv w/o&w/dye,A,true,1.8100,7.5600,7.5600,0.1400,9.5100,9.5100,XXX,1,33.887200,5.9100,5.9100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72192,2023,Ct pelvis w/o dye,A,true,1.0900,2.9700,2.9700,0.0700,4.1300,4.1300,XXX,1,33.887200,3.5300,3.5300,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72193,2023,Ct pelvis w/dye,A,true,1.1600,5.9500,5.9500,0.0800,7.1900,7.1900,XXX,1,33.887200,5.7200,5.7200,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72194,2023,Ct pelvis w/o & w/dye,A,true,1.2200,6.6300,6.6300,0.0800,7.9300,7.9300,XXX,1,33.887200,5.7500,5.7500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72195,2023,Mri pelvis w/o dye,A,true,1.4600,5.6100,5.6100,0.1000,7.1700,7.1700,XXX,1,33.887200,7.3900,7.3900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72196,2023,Mri pelvis w/dye,A,true,1.7300,6.5700,6.5700,0.1200,8.4200,8.4200,XXX,1,33.887200,11.4700,11.4700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72197,2023,Mri pelvis w/o & w/dye,A,true,2.2000,8.2200,8.2200,0.1500,10.5700,10.5700,XXX,1,33.887200,11.6100,11.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72198,2023,Mr angio pelvis w/o & w/dye,A,true,1.8000,8.6300,8.6300,0.1400,10.5700,10.5700,XXX,1,33.887200,11.4500,11.4500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72200,2023,X-ray exam si joints,A,true,0.1700,0.8000,0.8000,0.0200,0.9900,0.9900,XXX,1,33.887200,3.1700,3.1700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72202,2023,X-ray exam si joints 3/> vws,A,true,0.2300,0.9300,0.9300,0.0200,1.1800,1.1800,XXX,1,33.887200,3.2000,3.2000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72220,2023,X-ray exam sacrum tailbone,A,true,0.1700,0.7900,0.7900,0.0200,0.9800,0.9800,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72240,2023,Myelography neck spine,A,true,0.9100,2.4600,2.4600,0.0800,3.4500,3.4500,XXX,1,33.887200,22.1000,22.1000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72255,2023,Myelography thoracic spine,A,true,0.9100,2.5900,2.5900,0.1100,3.6100,3.6100,XXX,1,33.887200,22.1400,22.1400,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72265,2023,Myelography l-s spine,A,true,0.8300,2.4100,2.4100,0.0500,3.2900,3.2900,XXX,1,33.887200,22.0700,22.0700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72270,2023,Myelogphy 2/> spine regions,A,true,1.3300,3.5300,3.5300,0.0800,4.9400,4.9400,XXX,1,33.887200,22.3500,22.3500,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72285,2023,Discography cerv/thor spine,A,true,1.1600,2.6500,2.6500,0.0500,3.8600,3.8600,XXX,1,33.887200,53.2600,53.2600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
72295,2023,X-ray of lower spine disk,A,true,0.8300,2.4500,2.4500,0.0500,3.3300,3.3300,XXX,1,33.887200,53.1100,53.1100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73000,2023,X-ray exam of collar bone,A,true,0.1600,0.7900,0.7900,0.0200,0.9700,0.9700,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73010,2023,X-ray exam of shoulder blade,A,true,0.1700,0.5200,0.5200,0.0200,0.7100,0.7100,XXX,1,33.887200,3.1700,3.1700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73020,2023,X-ray exam of shoulder,A,true,0.1500,0.4800,0.4800,0.0200,0.6500,0.6500,XXX,1,33.887200,2.5700,2.5700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73030,2023,X-ray exam of shoulder,A,true,0.1800,0.8400,0.8400,0.0200,1.0400,1.0400,XXX,1,33.887200,2.6100,2.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73040,2023,Contrast x-ray of shoulder,A,true,0.5400,3.3700,3.3700,0.0500,3.9600,3.9600,XXX,1,33.887200,11.0600,11.0600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73050,2023,X-ray exam of shoulders,A,true,0.1800,0.6600,0.6600,0.0200,0.8600,0.8600,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73060,2023,X-ray exam of humerus,A,true,0.1600,0.7900,0.7900,0.0200,0.9700,0.9700,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73070,2023,X-ray exam of elbow,A,true,0.1600,0.7000,0.7000,0.0200,0.8800,0.8800,XXX,1,33.887200,2.5900,2.5900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73080,2023,X-ray exam of elbow,A,true,0.1700,0.7900,0.7900,0.0200,0.9800,0.9800,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73085,2023,Contrast x-ray of elbow,A,true,0.5400,2.7700,2.7700,0.0500,3.3600,3.3600,XXX,1,33.887200,11.0600,11.0600,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73090,2023,X-ray exam of forearm,A,true,0.1600,0.7000,0.7000,0.0200,0.8800,0.8800,XXX,1,33.887200,2.5900,2.5900,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73092,2023,X-ray exam of arm infant,A,true,0.1600,0.7700,0.7700,0.0200,0.9500,0.9500,XXX,1,33.887200,3.1700,3.1700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73100,2023,X-ray exam of wrist,A,true,0.1600,0.8400,0.8400,0.0200,1.0200,1.0200,XXX,1,33.887200,2.6000,2.6000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73110,2023,X-ray exam of wrist,A,true,0.1700,1.0400,1.0400,0.0200,1.2300,1.2300,XXX,1,33.887200,2.6100,2.6100,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
73115,2023,Contrast x-ray of wrist,A,true,0.5400,3.4900,3.4900,0.0500,4.0800,4.0800,XXX,1,33.887200,11.0700,11.0700,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
